TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,Sensor,Probe_Model,Period ( us ),Period 
2017-05-09 08:54:00,300,"ZONE 00020, ZONE 00024",38.7147,-97.43313,40.21,1.7406,1.6402,25.1755,,,CD659 12cm rods,,
2017-05-09 08:55:00,301,ZONE 00024,38.71493,-97.43316,32.42,1.6107,1.4092,18.3515,,,CD659 12cm rods,,
2017-05-09 08:55:00,302,"ZONE 00023, ZONE 00024",38.7149,-97.43344,28.69,1.5541,1.3707,15.7232,,,CD659 12cm rods,,
2017-05-09 08:56:00,303,"ZONE 00023, ZONE 00024",38.71489,-97.43373,30.85,1.5858,1.3182,17.2046,,,CD659 12cm rods,,
2017-05-09 08:56:00,304,"ZONE 00023, ZONE 00024",38.71488,-97.434,29.9,1.5711,1.2712,16.5442,,,CD659 12cm rods,,
2017-05-09 08:57:00,305,ZONE 00023,38.71486,-97.43428,22.92,1.4694,1.2847,12.199,,,CD659 12cm rods,,
2017-05-09 08:57:00,306,"ZONE 00022, ZONE 00023",38.71486,-97.43458,32.94,1.6186,1.384,18.7464,,,CD659 12cm rods,,
2017-05-09 08:58:00,307,"ZONE 00022, ZONE 00023",38.71487,-97.43487,28.72,1.553,1.2483,15.7426,,,CD659 12cm rods,,
2017-05-09 08:58:00,308,ZONE 00022,38.71487,-97.43515,32.8,1.6163,1.3844,18.636,,,CD659 12cm rods,,
2017-05-09 08:59:00,310,"ZONE 00022, ZONE 00025",38.71489,-97.43571,32.34,1.6095,1.4181,18.2922,,,CD659 12cm rods,,
2017-05-09 08:59:00,309,"ZONE 00022, ZONE 00025",38.71488,-97.43544,33.44,1.6265,1.4028,19.1294,,,CD659 12cm rods,,
2017-05-09 09:00:00,312,"ZONE 00021, ZONE 00025",38.7149,-97.43628,34.97,1.6513,1.4861,20.3545,,,CD659 12cm rods,,
2017-05-09 09:00:00,311,"ZONE 00021, ZONE 00022, ZONE 00025",38.7149,-97.43599,33.37,1.6253,1.4015,19.074,,,CD659 12cm rods,,
2017-05-09 09:01:00,313,ZONE 00021,38.7149,-97.43658,33.01,1.6197,1.3881,18.8004,,,CD659 12cm rods,,
2017-05-09 09:01:00,314,"ZONE 00021, ZONE 00025",38.71512,-97.43658,30.79,1.5858,1.3966,17.1673,,,CD659 12cm rods,,
2017-05-09 09:02:00,315,"ZONE 00021, ZONE 00025",38.71511,-97.4363,36.51,1.6762,1.4435,21.6547,,,CD659 12cm rods,,
2017-05-09 09:02:00,316,ZONE 00025,38.7151,-97.43601,32.43,1.6107,1.4002,18.3554,,,CD659 12cm rods,,
2017-05-09 09:03:00,317,"ZONE 00022, ZONE 00025",38.7151,-97.43572,32.86,1.6174,1.4075,18.6831,,,CD659 12cm rods,,
2017-05-09 09:03:00,318,"ZONE 00022, ZONE 00025",38.71509,-97.43545,32.79,1.6163,1.4114,18.6261,,,CD659 12cm rods,,
2017-05-09 09:04:00,319,"ZONE 00022, ZONE 00025, ZONE 00026",38.7151,-97.43517,29.95,1.5722,1.3256,16.5756,,,CD659 12cm rods,,
2017-05-09 09:04:00,320,"ZONE 00022, ZONE 00026",38.71511,-97.43488,28.7,1.5541,1.3551,15.7353,,,CD659 12cm rods,,
2017-05-09 09:05:00,321,"ZONE 00022, ZONE 00023, ZONE 00026",38.71511,-97.43462,25.4,1.5055,1.3192,13.6454,,,CD659 12cm rods,,
2017-05-09 09:05:00,322,"ZONE 00023, ZONE 00026",38.71512,-97.43435,28.39,1.5496,1.3568,15.5305,,,CD659 12cm rods,,
2017-05-09 09:06:00,325,ZONE 00024,38.71518,-97.43347,29.97,1.5722,1.2861,16.5911,,,CD659 12cm rods,,
2017-05-09 09:06:00,323,"ZONE 00023, ZONE 00024",38.71513,-97.43405,26.12,1.5146,1.2506,14.0853,,,CD659 12cm rods,,
2017-05-09 09:06:00,324,"ZONE 00023, ZONE 00024",38.71514,-97.43376,29.89,1.5711,1.2914,16.538,,,CD659 12cm rods,,
2017-05-09 09:07:00,326,ZONE 00024,38.71522,-97.43325,27.56,1.5372,1.3411,14.9902,,,CD659 12cm rods,,
2017-05-09 09:07:00,327,ZONE 00024,38.71522,-97.43325,27.56,1.5372,1.3411,14.9902,,,CD659 12cm rods,,
2017-05-09 09:08:00,328,"ZONE 00024, ZONE 00027",38.71545,-97.43333,30.59,1.5824,1.3723,17.0225,,,CD659 12cm rods,,
2017-05-09 09:09:00,329,"ZONE 00024, ZONE 00027",38.71543,-97.4336,27.17,1.5304,1.2824,14.7385,,,CD659 12cm rods,,
2017-05-09 09:09:00,330,"ZONE 00024, ZONE 00027",38.7154,-97.43387,29.59,1.5666,1.3038,16.3279,,,CD659 12cm rods,,
2017-05-09 09:09:00,331,ZONE 00026,38.71539,-97.43415,27.93,1.5417,1.2845,15.229,,,CD659 12cm rods,,
2017-05-09 09:10:00,332,ZONE 00026,38.71539,-97.43445,27.21,1.5315,1.3117,14.7664,,,CD659 12cm rods,,
2017-05-09 09:10:00,333,ZONE 00026,38.7154,-97.43473,30.05,1.5734,1.2808,16.6441,,,CD659 12cm rods,,
2017-05-09 09:11:00,334,"ZONE 00025, ZONE 00026",38.7154,-97.43499,32.5,1.614,1.5595,18.4069,,,CD659 12cm rods,,
2017-05-09 09:11:00,335,"ZONE 00025, ZONE 00026",38.71542,-97.43526,26.23,1.5168,1.2894,14.1519,,,CD659 12cm rods,,
2017-05-09 09:12:00,336,"ZONE 00025, ZONE 00026",38.71543,-97.43555,30.5,1.5813,1.3864,16.9611,,,CD659 12cm rods,,
2017-05-09 09:12:00,337,ZONE 00025,38.71543,-97.43584,34.63,1.6457,1.4542,20.0769,,,CD659 12cm rods,,
2017-05-09 09:12:00,338,ZONE 00025,38.71543,-97.43584,34.63,1.6457,1.4542,20.0769,,,CD659 12cm rods,,
2017-05-09 09:13:00,339,ZONE 00025,38.71545,-97.4361,32.93,1.6186,1.4078,18.7383,,,CD659 12cm rods,,
2017-05-09 09:13:00,340,ZONE 00025,38.71546,-97.43638,35.4,1.6581,1.4805,20.7066,,,CD659 12cm rods,,
2017-05-09 09:14:00,341,ZONE 00025,38.71548,-97.43666,34.63,1.6457,1.4607,20.0747,,,CD659 12cm rods,,
2017-05-09 09:14:00,342,ZONE 00025,38.71571,-97.43666,32.19,1.6073,1.4172,18.1828,,,CD659 12cm rods,,
2017-05-09 09:15:00,343,ZONE 00025,38.71571,-97.43638,34.28,1.64,1.4517,19.7911,,,CD659 12cm rods,,
2017-05-09 09:16:00,344,ZONE 00025,38.71571,-97.43609,35.93,1.6672,1.5332,21.1589,,,CD659 12cm rods,,
2017-05-09 09:16:00,345,"ZONE 00025, ZONE 00028",38.7157,-97.43581,35.59,1.6615,1.5125,20.8712,,,CD659 12cm rods,,
2017-05-09 09:17:00,346,"ZONE 00025, ZONE 00026, ZONE 00028",38.7157,-97.43557,33.3,1.6242,1.4024,19.018,,,CD659 12cm rods,,
2017-05-09 09:17:00,347,"ZONE 00025, ZONE 00026",38.7157,-97.43529,32.78,1.6163,1.42,18.6224,,,CD659 12cm rods,,
2017-05-09 09:18:00,348,"ZONE 00025, ZONE 00026",38.7157,-97.43506,36.17,1.6717,1.6028,21.3601,,,CD659 12cm rods,,
2017-05-09 09:18:00,349,ZONE 00026,38.71569,-97.43478,28.3,1.5474,1.3012,15.4683,,,CD659 12cm rods,,
2017-05-09 09:18:00,350,ZONE 00026,38.71569,-97.43478,28.3,1.5474,1.3012,15.4683,,,CD659 12cm rods,,
2017-05-09 09:19:00,351,ZONE 00026,38.7157,-97.43449,31.7,1.5993,1.3894,17.8157,,,CD659 12cm rods,,
2017-05-09 09:19:00,352,"ZONE 00026, ZONE 00027",38.71571,-97.43422,27.67,1.5383,1.3138,15.0613,,,CD659 12cm rods,,
2017-05-09 09:20:00,354,"ZONE 00024, ZONE 00027",38.71573,-97.43363,30.85,1.5858,1.3104,17.207,,,CD659 12cm rods,,
2017-05-09 09:20:00,353,"ZONE 00026, ZONE 00027",38.71571,-97.43393,30.93,1.588,1.4135,17.2631,,,CD659 12cm rods,,
2017-05-09 09:21:00,355,"ZONE 00024, ZONE 00027",38.71577,-97.43337,35.04,1.6525,1.4887,20.4117,,,CD659 12cm rods,,
2017-05-09 09:21:00,356,ZONE 00027,38.71598,-97.43343,34.34,1.6434,1.627,19.8427,,,CD659 12cm rods,,
2017-05-09 09:22:00,357,ZONE 00027,38.71595,-97.43371,26.31,1.518,1.2891,14.2002,,,CD659 12cm rods,,
2017-05-09 09:22:00,358,"ZONE 00026, ZONE 00027",38.71593,-97.43394,27.57,1.5361,1.2642,14.9941,,,CD659 12cm rods,,
2017-05-09 09:23:00,359,"ZONE 00026, ZONE 00027",38.71592,-97.43421,31.18,1.5914,1.3802,17.4437,,,CD659 12cm rods,,
2017-05-09 09:23:00,360,"ZONE 00026, ZONE 00027",38.7159,-97.4345,32.65,1.614,1.3818,18.5269,,,CD659 12cm rods,,
2017-05-09 09:24:00,361,ZONE 00026,38.71589,-97.43477,31.1,1.5903,1.3867,17.3868,,,CD659 12cm rods,,
2017-05-09 09:24:00,362,"ZONE 00026, ZONE 00028",38.71588,-97.43508,35.62,1.6626,1.5822,20.8925,,,CD659 12cm rods,,
2017-05-09 09:25:00,363,"ZONE 00025, ZONE 00026, ZONE 00028",38.71588,-97.43536,30.6,1.5824,1.3652,17.0264,,,CD659 12cm rods,,
2017-05-09 09:25:00,364,"ZONE 00025, ZONE 00026, ZONE 00028",38.71587,-97.43559,35.67,1.6626,1.5075,20.9322,,,CD659 12cm rods,,
2017-05-09 09:26:00,365,"ZONE 00025, ZONE 00028",38.71587,-97.43586,37.43,1.692,1.552,22.4813,,,CD659 12cm rods,,
2017-05-09 09:26:00,366,"ZONE 00025, ZONE 00028, ZONE 00029",38.71585,-97.43613,35.36,1.6581,1.5539,20.6726,,,CD659 12cm rods,,
2017-05-09 09:27:00,367,"ZONE 00025, ZONE 00029",38.71583,-97.4364,34.0,1.6355,1.45,19.5638,,,CD659 12cm rods,,
2017-05-09 09:27:00,368,ZONE 00029,38.71582,-97.43669,34.7,1.6468,1.4679,20.1297,,,CD659 12cm rods,,
2017-05-09 09:28:00,370,ZONE 00029,38.71604,-97.43639,37.51,1.6932,1.4756,22.5531,,,CD659 12cm rods,,
2017-05-09 09:28:00,369,ZONE 00029,38.71604,-97.43668,34.84,1.6491,1.4666,20.2458,,,CD659 12cm rods,,
2017-05-09 09:29:00,371,"ZONE 00025, ZONE 00028, ZONE 00029",38.71603,-97.43611,36.13,1.6706,1.5605,21.3252,,,CD659 12cm rods,,
2017-05-09 09:29:00,372,"ZONE 00025, ZONE 00028",38.71603,-97.43584,34.42,1.6423,1.4496,19.9063,,,CD659 12cm rods,,
2017-05-09 09:30:00,373,"ZONE 00025, ZONE 00028",38.71603,-97.43557,35.95,1.6672,1.4815,21.1766,,,CD659 12cm rods,,
2017-05-09 09:30:00,374,"ZONE 00026, ZONE 00028",38.71603,-97.4353,31.75,1.6005,1.4136,17.8572,,,CD659 12cm rods,,
2017-05-09 09:31:00,375,"ZONE 00026, ZONE 00028",38.71603,-97.43507,33.58,1.6299,1.5196,19.2394,,,CD659 12cm rods,,
2017-05-09 09:31:00,376,"ZONE 00026, ZONE 00030",38.71604,-97.43478,28.88,1.5564,1.3385,15.8489,,,CD659 12cm rods,,
2017-05-09 09:32:00,377,"ZONE 00026, ZONE 00027, ZONE 00030",38.71604,-97.43449,33.65,1.6299,1.4264,19.2899,,,CD659 12cm rods,,
2017-05-09 09:32:00,378,"ZONE 00026, ZONE 00027",38.71605,-97.43421,31.17,1.5914,1.3952,17.4355,,,CD659 12cm rods,,
2017-05-09 09:33:00,379,ZONE 00027,38.71605,-97.43392,23.49,1.475,1.1851,12.5224,,,CD659 12cm rods,,
2017-05-09 09:33:00,380,ZONE 00027,38.71607,-97.43365,28.26,1.5462,1.2573,15.4409,,,CD659 12cm rods,,
2017-05-09 09:33:00,381,ZONE 00027,38.71607,-97.43365,28.26,1.5462,1.2573,15.4409,,,CD659 12cm rods,,
2017-05-09 09:34:00,382,ZONE 00027,38.7161,-97.43342,34.92,1.6513,1.5645,20.3109,,,CD659 12cm rods,,
2017-05-09 09:34:00,383,ZONE 00027,38.71631,-97.43347,33.53,1.6287,1.4927,19.2006,,,CD659 12cm rods,,
2017-05-09 09:35:00,385,"ZONE 00027, ZONE 00030",38.71631,-97.43394,26.17,1.5146,1.1955,14.1169,,,CD659 12cm rods,,
2017-05-09 09:35:00,384,ZONE 00027,38.71631,-97.4337,28.04,1.5428,1.249,15.2963,,,CD659 12cm rods,,
2017-05-09 09:36:00,386,"ZONE 00027, ZONE 00030",38.71633,-97.4342,25.68,1.5078,1.231,13.815,,,CD659 12cm rods,,
2017-05-09 09:36:00,387,"ZONE 00026, ZONE 00030",38.71634,-97.43451,25.89,1.5112,1.2449,13.947,,,CD659 12cm rods,,
2017-05-09 09:37:00,388,"ZONE 00026, ZONE 00028, ZONE 00030",38.71634,-97.43478,29.34,1.5632,1.3279,16.1621,,,CD659 12cm rods,,
2017-05-09 09:37:00,389,"ZONE 00028, ZONE 00030",38.71636,-97.43508,30.92,1.5869,1.3259,17.2546,,,CD659 12cm rods,,
2017-05-09 09:38:00,390,"ZONE 00028, ZONE 00030",38.71637,-97.43535,33.26,1.6242,1.4746,18.9851,,,CD659 12cm rods,,
2017-05-09 09:38:00,391,ZONE 00028,38.71638,-97.43559,33.57,1.6287,1.4367,19.2297,,,CD659 12cm rods,,
2017-05-09 09:39:00,392,ZONE 00028,38.71638,-97.43559,33.57,1.6287,1.4367,19.2297,,,CD659 12cm rods,,
2017-05-09 09:44:00,393,"ZONE 00028, ZONE 00029",38.7164,-97.43576,34.77,1.6479,1.4796,20.183,,,CD659 12cm rods,,
2017-05-09 09:44:00,394,"ZONE 00028, ZONE 00029",38.7164,-97.43605,36.3,1.6728,1.4948,21.4699,,,CD659 12cm rods,,
2017-05-09 09:45:00,395,"ZONE 00028, ZONE 00029",38.71641,-97.43631,33.64,1.6299,1.4326,19.2876,,,CD659 12cm rods,,
2017-05-09 09:45:00,396,ZONE 00029,38.71642,-97.4366,34.36,1.6412,1.4434,19.8511,,,CD659 12cm rods,,
2017-05-09 09:45:00,397,ZONE 00029,38.71642,-97.4366,34.36,1.6412,1.4434,19.8511,,,CD659 12cm rods,,
2017-05-09 09:46:00,398,ZONE 00029,38.71664,-97.43658,34.8,1.6491,1.5371,20.2117,,,CD659 12cm rods,,
2017-05-09 09:47:00,400,"ZONE 00028, ZONE 00029",38.71666,-97.43604,33.44,1.6265,1.4027,19.1295,,,CD659 12cm rods,,
2017-05-09 09:47:00,399,"ZONE 00028, ZONE 00029",38.71664,-97.43632,32.53,1.6129,1.4602,18.4339,,,CD659 12cm rods,,
2017-05-09 09:48:00,401,"ZONE 00028, ZONE 00029",38.71665,-97.43577,32.98,1.6197,1.4541,18.7722,,,CD659 12cm rods,,
2017-05-09 09:48:00,402,"ZONE 00028, ZONE 00030",38.71667,-97.4355,31.69,1.5993,1.3972,17.8118,,,CD659 12cm rods,,
2017-05-09 09:49:00,403,"ZONE 00028, ZONE 00030",38.71667,-97.43522,31.29,1.5937,1.4347,17.518,,,CD659 12cm rods,,
2017-05-09 09:49:00,404,"ZONE 00028, ZONE 00030",38.71669,-97.43496,28.44,1.5496,1.3131,15.5614,,,CD659 12cm rods,,
2017-05-09 09:50:00,405,ZONE 00030,38.71671,-97.43468,31.94,1.6027,1.3419,17.9952,,,CD659 12cm rods,,
2017-05-09 09:50:00,406,ZONE 00030,38.71671,-97.43468,31.94,1.6027,1.3419,17.9952,,,CD659 12cm rods,,
2017-05-09 09:50:00,407,"ZONE 00030, ZONE 00031",38.71673,-97.43441,27.26,1.5315,1.264,14.7988,,,CD659 12cm rods,,
2017-05-09 09:51:00,408,"ZONE 00030, ZONE 00031",38.71675,-97.43414,28.19,1.5451,1.2497,15.3947,,,CD659 12cm rods,,
2017-05-09 09:51:00,409,"ZONE 00030, ZONE 00031",38.7168,-97.43387,33.6,1.6287,1.3194,19.2509,,,CD659 12cm rods,,
2017-05-09 09:52:00,410,ZONE 00031,38.71685,-97.43359,33.52,1.6276,1.3966,19.187,,,CD659 12cm rods,,
2017-05-09 09:52:00,411,ZONE 00031,38.71706,-97.43364,33.58,1.6299,1.5277,19.2334,,,CD659 12cm rods,,
2017-05-09 09:53:00,412,ZONE 00031,38.71706,-97.43364,33.58,1.6299,1.5277,19.2334,,,CD659 12cm rods,,
2017-05-09 09:53:00,413,"ZONE 00030, ZONE 00031",38.71705,-97.43392,28.95,1.5575,1.3366,15.9012,,,CD659 12cm rods,,
2017-05-09 09:54:00,414,"ZONE 00030, ZONE 00031, ZONE 00034",38.71706,-97.4342,23.02,1.4682,1.1827,12.2587,,,CD659 12cm rods,,
2017-05-09 09:54:00,415,"ZONE 00030, ZONE 00031, ZONE 00034",38.71706,-97.43449,31.64,1.5982,1.3617,17.7737,,,CD659 12cm rods,,
2017-05-09 09:55:00,416,"ZONE 00030, ZONE 00034",38.71707,-97.43478,27.63,1.5372,1.277,15.036,,,CD659 12cm rods,,
2017-05-09 09:55:00,417,"ZONE 00030, ZONE 00033",38.71708,-97.43509,29.0,1.5575,1.2771,15.9324,,,CD659 12cm rods,,
2017-05-09 09:56:00,418,"ZONE 00030, ZONE 00033",38.71709,-97.43536,30.3,1.5779,1.3526,16.8227,,,CD659 12cm rods,,
2017-05-09 09:56:00,419,ZONE 00033,38.71711,-97.43563,31.75,1.6005,1.4233,17.8515,,,CD659 12cm rods,,
2017-05-09 09:57:00,420,"ZONE 00032, ZONE 00033",38.71712,-97.43591,33.73,1.631,1.4101,19.3514,,,CD659 12cm rods,,
2017-05-09 09:57:00,421,"ZONE 00032, ZONE 00033",38.71714,-97.43618,35.22,1.6559,1.5419,20.5614,,,CD659 12cm rods,,
2017-05-09 09:58:00,422,"ZONE 00032, ZONE 00033",38.71716,-97.43645,34.92,1.6513,1.5661,20.3098,,,CD659 12cm rods,,
2017-05-09 09:58:00,423,ZONE 00032,38.71717,-97.43671,33.75,1.6321,1.4937,19.371,,,CD659 12cm rods,,
2017-05-09 09:59:00,425,ZONE 00032,38.71741,-97.43671,33.58,1.6299,1.5256,19.235,,,CD659 12cm rods,,
2017-05-09 09:59:00,426,"ZONE 00032, ZONE 00033",38.71741,-97.43643,35.05,1.6525,1.4799,20.4151,,,CD659 12cm rods,,
2017-05-09 09:59:00,424,ZONE 00032,38.71741,-97.43671,33.58,1.6299,1.5256,19.235,,,CD659 12cm rods,,
2017-05-09 10:00:00,427,"ZONE 00032, ZONE 00033",38.71741,-97.43615,36.76,1.6807,1.5453,21.8746,,,CD659 12cm rods,,
2017-05-09 10:00:00,428,ZONE 00033,38.71741,-97.43579,33.64,1.6299,1.4424,19.2837,,,CD659 12cm rods,,
2017-05-09 10:01:00,429,ZONE 00033,38.71741,-97.43579,33.64,1.6299,1.4424,19.2837,,,CD659 12cm rods,,
2017-05-09 10:01:00,430,ZONE 00033,38.71742,-97.43552,30.28,1.5779,1.3842,16.8041,,,CD659 12cm rods,,
2017-05-09 10:02:00,432,"ZONE 00033, ZONE 00034",38.71744,-97.43497,26.25,1.5168,1.2732,14.1645,,,CD659 12cm rods,,
2017-05-09 10:02:00,431,"ZONE 00033, ZONE 00034",38.71743,-97.43524,30.94,1.588,1.3979,17.2732,,,CD659 12cm rods,,
2017-05-09 10:03:00,434,ZONE 00034,38.71746,-97.43443,24.24,1.4863,1.1983,12.9614,,,CD659 12cm rods,,
2017-05-09 10:03:00,433,ZONE 00034,38.71745,-97.43471,29.27,1.562,1.325,16.1125,,,CD659 12cm rods,,
2017-05-09 10:04:00,436,"ZONE 00031, ZONE 00034",38.71749,-97.43388,34.3,1.64,1.4075,19.8035,,,CD659 12cm rods,,
2017-05-09 10:04:00,435,"ZONE 00031, ZONE 00034",38.71746,-97.43417,24.12,1.4852,1.2318,12.8892,,,CD659 12cm rods,,
2017-05-09 10:05:00,438,ZONE 00034,38.71769,-97.43421,29.89,1.5711,1.2885,16.5389,,,CD659 12cm rods,,
2017-05-09 10:05:00,437,"ZONE 00031, ZONE 00034",38.71772,-97.43393,32.76,1.6163,1.4465,18.609,,,CD659 12cm rods,,
2017-05-09 10:06:00,439,ZONE 00034,38.71769,-97.43451,23.81,1.4807,1.2308,12.7084,,,CD659 12cm rods,,
2017-05-09 10:06:00,440,ZONE 00034,38.71769,-97.43451,23.81,1.4807,1.2308,12.7084,,,CD659 12cm rods,,
2017-05-09 10:06:00,441,ZONE 00034,38.71769,-97.43477,24.22,1.4863,1.2137,12.9497,,,CD659 12cm rods,,
2017-05-09 10:07:00,442,"ZONE 00033, ZONE 00034",38.71772,-97.43504,28.89,1.5564,1.3274,15.856,,,CD659 12cm rods,,
2017-05-09 10:07:00,443,"ZONE 00033, ZONE 00034",38.71774,-97.43532,34.62,1.6457,1.4923,20.0616,,,CD659 12cm rods,,
2017-05-09 10:08:00,444,ZONE 00033,38.71775,-97.4356,30.83,1.5858,1.3481,17.1932,,,CD659 12cm rods,,
2017-05-09 10:08:00,445,ZONE 00033,38.71777,-97.43585,31.85,1.6016,1.377,17.9294,,,CD659 12cm rods,,
2017-05-09 10:09:00,447,"ZONE 00032, ZONE 00033",38.71776,-97.43639,36.07,1.6694,1.5416,21.2745,,,CD659 12cm rods,,
2017-05-09 10:09:00,446,"ZONE 00032, ZONE 00033",38.71775,-97.43612,32.91,1.6186,1.4437,18.722,,,CD659 12cm rods,,
2017-05-09 10:10:00,448,ZONE 00032,38.71777,-97.43666,38.42,1.7101,1.7084,23.4017,,,CD659 12cm rods,,
2017-05-09 10:10:00,449,ZONE 00032,38.71795,-97.43664,38.87,1.7192,1.8095,23.8277,,,CD659 12cm rods,,
2017-05-09 10:11:00,450,ZONE 00032,38.71796,-97.43637,37.95,1.7033,1.7735,22.9575,,,CD659 12cm rods,,
2017-05-09 10:11:00,451,ZONE 00033,38.71796,-97.43611,36.95,1.6864,1.7372,22.0434,,,CD659 12cm rods,,
2017-05-09 10:12:00,452,ZONE 00033,38.71796,-97.43587,36.23,1.6739,1.683,21.4154,,,CD659 12cm rods,,
2017-05-09 10:12:00,453,ZONE 00033,38.71796,-97.43556,32.11,1.6073,1.5087,18.1184,,,CD659 12cm rods,,
2017-05-09 10:13:00,455,ZONE 00034,38.71796,-97.43501,31.44,1.5971,1.4976,17.6299,,,CD659 12cm rods,,
2017-05-09 10:13:00,456,ZONE 00034,38.71795,-97.43476,34.23,1.6412,1.6002,19.7515,,,CD659 12cm rods,,
2017-05-09 10:13:00,454,"ZONE 00033, ZONE 00034",38.71795,-97.43528,35.08,1.6547,1.625,20.4394,,,CD659 12cm rods,,
2017-05-09 10:14:00,457,ZONE 00034,38.71794,-97.43449,36.32,1.6762,1.73,21.4887,,,CD659 12cm rods,,
2017-05-16 09:06:00,1038,"ZONE 00006, ZONE 00007",38.7111,-97.43638,27.63,1.5372,1.2808,15.0337,CD659 12cm rods,,,,
2017-05-16 09:07:00,1040,ZONE 00007,38.7111,-97.43582,24.07,1.4841,1.2108,12.8613,CD659 12cm rods,,,,
2017-05-16 09:07:00,1039,"ZONE 00006, ZONE 00007",38.7111,-97.4361,24.33,1.4886,1.2509,13.0096,CD659 12cm rods,,,,
2017-05-16 09:08:00,1041,"ZONE 00007, ZONE 00008",38.71109,-97.43552,31.87,1.6016,1.3423,17.9414,CD659 12cm rods,,,,
2017-05-16 09:08:00,1042,"ZONE 00007, ZONE 00008",38.71109,-97.43525,30.31,1.5779,1.3497,16.8241,CD659 12cm rods,,,,
